tweet,hate_probability,true_label,human_label,category,rationale,confidence
"1. Pretty close &#8220;@Rosegoldracks: 0 trash ass nigga
@07Cannon: &#8220;@Rosegoldracks: Quote this and I'll guess your body count&#8221;&#8221;",0.42845590070341544,0,,,,
Why does @Drake like Serena Williams? She looks like a tranny,0.428429353467731,0,,,,
@DevilGrimz ironic that he's a trashcan because he holds trash everytime you two cuddle! Burn.,0.5718625171922469,0,,,,
My 2014 saying is bitch go get yo nigga hoe cuz I'm gonna beat yo ass just like am gonna beat nigga bitch go get yo nigga,0.42744451066092465,0,,,,
New boss said my buttons on my shirt can't be white. So I colored them hoes with a sharpie &#128514; glossy,0.5729600947403699,0,,,,
I hate when people tweef and then delete the tweets. like yalls some hoes for that . I'm trying to read them,0.4267427011517853,0,,,,
Upstate hoes love down south niggas and down south females love upstate niggas,0.4265018610350668,0,,,,
RT @EarlyLegend: I don't fuck with these hoes &amp; I don't fuck with niggas that's fuckin these hoes,0.4260847193085796,1,,,,
"RT @DFkinLopes: Me: You're a hoe
Hoe: You wasn't saying that August 12, 2014 at 7:22 PM
Me: Well you're a hoe today on October 1st 2014 at &#8230;",0.42588835662730734,0,,,,
&#128700;&#128700;- you a little genius man i need you for a class so u can help a nig out but you cool af man,0.4254189905393432,0,,,,
I hate when people organize plans and you end up reaching the destination before them...bitch don't ask me if I'm here,0.42416429702529923,0,,,,
Why would I fuck a bitch that can't fuck? Jus like u hoes don't want want a nigga wit a clit ticckler,0.5760058473056823,0,,,,
RT @AlexDavisRaps: fuck. I forgot to wear a belt. i'ma feel like a coon all day now.,0.5760126625643792,0,,,,
RT @RIPvuhsace: Mayweather a lil bitch this nigga out here dancing,0.42316779514652364,0,,,,
Bitches get on twitter an turn to saints like they not hoes that shit kill a nigga,0.422900672123819,0,,,,
RT @BaddieBellaDona: Instant mashed potatoes are trash &#128686;,0.4226735301075077,0,,,,
"@whatupag at least it's not antville, because thats for cunts.",0.42235444588395044,0,,,,
@TruthandFashion nothing says fashion like a cunt hat....,0.4223505361768979,0,,,,
RT @drunktweets81: You sure do have a pretty face for a cripple,0.42183225545815733,0,,,,
@253hippy Bc she's a cunt hoe bag,0.5782444541757,0,,,,
RT @LJSpagnoli: Isis and Jihadi Terrorists 'Post 90 Tweets Every Minute' to Spread Propaganda http://t.co/eRJMveF996,0.4215722436018758,0,,,,
"You are a BOY you DONT say ""clutch"" fag ass. That's that bitch shit lingo tf.",0.578454189276877,0,,,,
"@That1guyJeff Low blow, cuntface. How many times the Yanks beat us in the playoffs these last 8 or so years?",0.42087240563811107,0,,,,
eagles are fucking cunts http://t.co/nK2CO0snNv,0.5795492104707937,0,,,,
"#ReasonsWhyWeDontGetAlong You're a hoe. Stop focusing on sucking dick, focus on getting rich",0.42042936782113915,0,,,,
@austin_farrar yeah way to block me fag your scared you go and hit girls how tough does that make you? Tough enough to know I'd beat...,0.5796033369218184,0,,,,
I just be fucking these bitches these niggas be cuffin these hoes,0.5815574381662142,0,,,,
RT @YoungCon1266: Listen to Charlie Daniels speak the truth &amp; then enlist in the U.S. FREEDOM ARMY at http://t.co/cxzfajqUfV. http://t.co/k&#8230;,0.4183284320055635,0,,,,
RT @VersaceLaFlare: everybody turning into assholes this year. Look what you&#8217;ve bitches have done to us.,0.4180689847036041,0,,,,
Fuck you niggah I'm cold &amp; my aunts said no more throwing people in so I'm going to take a shower &#128524;,0.5824814614105316,0,,,,
RT @SEMAJ_HOEE_: &#8220;@tiffanyluxride: Damn so many fake niggas &amp; bitches&#8221;,0.4174192833616726,0,,,,
Fat bitch,0.4165986970249936,0,,,,
@FreeAJay you understand you look like a real life dyke right? Like you look like a WNBA dyke bro. A sports bra &amp; bball shorts wearing dyke,0.5835675446906462,1,,,,
RT @Chello_Sosa: These niggas in gangs jus be tryna fit in or jus be tryna get somebody to ride fa em or wit most of u niggas bitches,0.41615394767962577,0,,,,
&gt;_&lt;.. RT @ItsTheBOOMshow @FricknAwesome metal monkey balls!,0.41592215832045065,0,,,,
@staviebby2010 Mmmm sure dont seem like it.. lmfao but yess ill be that bitch:)) now are you done?,0.4154513017304594,0,,,,
Bumoose ducking those insults like a scared white pussy,0.5853738857293852,0,,,,
"RT @HoboKarl: While the men will often be rambling and retarded, the women will appear trashy and tipsy, lawless and lustful http://t.co/A5&#8230;",0.41451447312245154,1,,,,
"curiosity killed the cat, bitches gunna die out here just to see my head game",0.4140197513884333,0,,,,
Goofy ass. lmfaoo make a niggah laugh,0.41303048417269,0,,,,
People get more and more retarded everyday,0.5873229196951342,1,,,,
Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,0.5878294293122981,1,,,,
@_Maniac_Mind_ @Marcfoor4 stfu with that what I'm gonna do and just fuck oh pussy ads nigga,0.5879136958522165,0,,,,
"&#8220;@21Cvasquez: My brother is a bitch, pussy, faggot, etc.&#8221; you just like getting beat up don't you?",0.41160746960934913,0,,,,
@_tee13 @TorahBlaze @Tommyguns____ @SoftestMuffin let one of them dingy real nigger dogs catch it. Miss Torah dont want that thot shit,0.4107492390881066,0,,,,
having a blast yesterday...she even had me on the monkey bars tryna kill myself lol! http://t.co/31g1KM56,0.4102998047011426,0,,,,
"RT @scaffoldjocky: I'll never smoke weed with Willy again. He invited that hick, Toby Keith, and I fucking hate that mongoloid!",0.590864869155595,0,,,,
You still that nigga b don't trip. They just hatin cause they got no bitches RT @THEOilogy: Nigga stole on me... Princess punch.,0.40887017378006635,0,,,,
&#128514;&#128514;&#128514; RT @A2daO: When a dyke get pregnant by mistake &gt;&gt;&gt;&gt;&gt;,0.5912837564721103,0,,,,
#HappyColumbusDay .....hate to sound all #PETA callous and all........but #buffalo had it a LOT WORSE than the #injuns..........,0.408614894286032,0,,,,
@goldietaylor @theGrio puppets like Don will intentionally and forever cripple our people's ability to unify a Eco and political consensus,0.4082918828062708,0,,,,
RT @lildurk_: I hate wen hoes lie and say I fucked em #signedtothestreets2,0.4080822354979475,0,,,,
"PHILOSOPHY EXISTENTIALISM AND DEPTH and not trash pop

#MTVHottestLanaDelRey",0.4080143129062315,0,,,,
"I wonder if that Latino strategy is working?@TPM: GOPer doubles down on ""wetbacks"" but backpedals on ""shoot on sight"" http://t.co/QwlPxxsUIb",0.5921292286764198,1,,,,
@Viri_BraceFacee my niggah my niggah lol &#128074;,0.40784558996890197,0,,,,
All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,0.40778328550247195,0,,,,
@sportswatch time to dump another diet coke in the trash,0.4075718062717125,0,,,,
RT @RihannaHasAids: aight game over. dykes had to ruin it http://t.co/o0CAn6gb1p,0.592440294092493,1,,,,
RT @_2kkz: You niggaz really think yo niggaz/n yo bitch solid guarantee yo nigga will hav her choosin n wont tell ya,0.40706209976005464,0,,,,
RT @dsrtvet: @FoxNews @tjoy7 And I don't have any confidence NONWHATSOEVER in you Barack! You're the sole reason why this country is in thi&#8230;,0.40682209940919367,0,,,,
@LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out,0.40620925307663164,0,,,,
Jungle Fever be my favorite movie. Dat white girl love dat colored mans thang. She take it hard and deep. Drive dat girls daddy wild crazy,0.40608592125843307,0,,,,
Goodnight pretty bitches n real niggas fuck da rest,0.4056629639941196,0,,,,
My sister called the chinks an asked was they open ctfu she fried!!,0.4055316809696545,0,,,,
@JStarrTweets my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna,0.40429929138117415,0,,,,
@triple6em96 @longbongchris stfu you stupid bitch? Like leave us alone? No one gives a fuck about you. Bruh just block her. We're good.,0.5959123518549462,0,,,,
RT @POONsoaker: You retarded if you say Birdmsn don't go hard.,0.4039695571278967,0,,,,
need to get the sheriff Rick in here to show these pussy ass police officers who is boss.,0.4037812351125902,0,,,,
And where do you think unsold items from thrift stores go? The garbage. Think of all the great games that are in trash dumps as we speak :(,0.40364091055549506,0,,,,
RT @natalie_vasquez: Fucking hate ignorant ass bitches,0.40231950410851397,0,,,,
@kevkid79 quit ya hating you oyster lookin ass bitch.,0.40132756549968723,0,,,,
shit piss fuck cunt cocksucker motherfucker tits,0.4009571422473409,0,,,,
"RINO trash like @SpeakerBoehner, @KarlRove, @FrankLuntz see conservatives as the Democrat Party see blacks. As their slave property. #tcot",0.5990440596384682,1,,,,
@frankthetank215 @Jim_McCloskey Fran is a hillbilly Virginia mountain man who has pre-1800s white Anglo-Saxon beliefs #frankensteinMD #kikme,0.5998594150055137,0,,,,
"This fat bitch is wearing these ugly ass jesus sandals, and her big ass feet are overlapping the damn things.",0.40011078733109906,0,,,,
Who the fuck made this cunt the authority on men?,0.6000117636991119,0,,,,
"RT @KayciMalynn: @__0utcast___ hey cunt, I miss you. &#128557;&#128557;",0.3999341968765778,0,,,,
No time for bitch niggas.,0.39991880052375495,0,,,,
"No these are only whites pies.
Well do you have any negro pies?",0.6002919136350499,1,,,,
"RT @GOPBlackChick: The racists are @msnbc and its crew of anchors. Not ""right wing "" folks. @MHarrisPerry mocks mixed GOP kids.
http://t.co&#8230;",0.39968995068633734,0,,,,
People are such bitches!!! Complaining over stupid things!,0.3996462273743934,0,,,,
My wigga RT @showysantoro Ryan Gosling knocked up Eva Mendes swag that man the fuck out,0.39958532537911395,0,,,,
All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,0.39954583873078564,1,,,,
"I want some fire crackers not the baby ass fire works, Does Az have fire crackers ???",0.6005343305833335,0,,,,
"@rilantis_1732 I was hoping you went with the Mr. Chow part on hangover 2. ""But did you die?"" Dumb bitch ass sloot!!",0.3988875977444586,0,,,,
will u love dat nigga even if he lose it all... or will u dip like the groupie hoes searching for another &#11088;&#65039;,0.6012023344062879,0,,,,
"RT @kwagiheath: It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",0.39776099982404667,1,,,,
"i seen a nigga dressed to impress, hop out da bus n a bitch wit a phatty, get off at his stop too. Say somethin...GOD THROWIN U DA LOB",0.39767588296126005,0,,,,
"Conoc&#237; tus ojos negros 
Y ahora si que no puedo vivir sin ellos",0.39753382792379693,0,,,,
About to smack some peckerwoods in a Judge pit,0.397164600825342,0,,,,
RT @IamRicoLove: These hoes turn into contortionist just so u can see their ass &amp; their smile in the same picture. Smh! It's hard work thir&#8230;,0.39708758197498917,0,,,,
"@MikeTheStatey #Sequester 
Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!",0.3970533375339541,0,,,,
"RT @marksidaway: Last time #xfactor auditions came to Dublin, I auditioned @MaryByrneMusic and @NiallOfficial. And a man in a blue monkey s&#8230;",0.39644073877631175,0,,,,
@harley_schuder k bitch niggas,0.603870135421688,0,,,,
I can't stand to see my ex with another ugly bitch &#128514;,0.3957779426274988,0,,,,
"RT @boburnham: In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",0.6043268098530072,1,,,,
RT @kaseymizell: we may or may not be trash at taking pictures together http://t.co/bPJWl1aO2E,0.6046400965448567,0,,,,
"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty",0.604803720740681,1,,,,
"Pussy ass hoe niggas, I can't fuck wit y'all",0.6048209851482047,0,,,,
@knvcklepvck gimme one with his mouth closed I can't draw teeth without making them look retarded oMF,0.39516411206444535,0,,,,
Nikko a gay bitch,0.39455543082758227,0,,,,
RT @CurrenSy_Spitta: Don't Neva check a real nigga....... Check a hoe,0.39453210277010287,0,,,,
"Especially that wee cunt that walks about tensing all the time lol, sup wae that shit? You are 5 foot fuck all. Tank my motherfucking arse",0.39394703808507714,0,,,,
@heydenbunsyolo @jordan536633 @bird_lovin bitch no u not u look like a full breaded cracker,0.39359454326635407,0,,,,
I got no patience for hoes actin lame ima stop fuckin wit yo ass quick asl,0.39348926173541604,0,,,,
RT @I_HATE_VA: Niggas be on here with these Captain Obvious ass tweets about how to treat women and these lonely low self esteem hoes be ea&#8230;,0.39327066886870804,0,,,,
"neither have i :-/ RT @DerekIsNormal: I just...why...ok. RT @pieceofshittbh: ""I've never had a nigger cock"" https://t.co/JF9o9vjcBL",0.6071606113236869,0,,,,
"Run that nigga, you don't want that nigga, but I need a bad bitch that's hotter than me",0.39226603823973155,0,,,,
RT @YungRalphMaejor: &#8220;@iDocLyfe: Worst movie you can think of?&#8221; Fan that fucking trash netflix be posting shit that looks like a porno,0.39191830719007675,0,,,,
RT @zee__emm__gee: I immediately become the biggest bitch when I'm sick. Like I just need to be taken care of lmao,0.3916576397377889,0,,,,
"Lol I followed the bitch just so I can unfollow her cause she talkin shit, shit away with her two",0.3914784521646906,0,,,,
"""@Hudgens_11: Lets get drunk, get blowed, spit shit spark blunts &amp; fuck hoes!"" Bro white dudes have no chill.",0.3910634247891802,0,,,,
"Lmao drake is on some bullshit with Serena Williams, wallah she looks like a tranny",0.3905988994818125,0,,,,
deans crying because she needs to pee peter keeps saying nigger,0.6094391013871757,0,,,,
"""@xoxoclauudia: YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck",0.390290843593993,0,,,,
The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.,0.38952409311029634,0,,,,
Yous a bitch ass nigga &#8220;@LilReese300: Rt i Push the tape bac till around Labor Day weekend turn up...#300&#8221;,0.3895186812049267,0,,,,
@DaRealAlexInLA @Buckm00se he wasn't training gook boy doe,0.3895154851165669,0,,,,
stupid bitch&#8230;&#8230; count to H and get off my phone,0.38950106065037576,0,,,,
"@amck73 And because it sounds like there is NO prenup, he's gonna cash in, not her. He apparently has ghetto credit. 'magine that?!",0.3888211901979077,0,,,,
RT @juicygenie: @thotpockets fat bitches that think they cute,0.38872630670936115,0,,,,
This fucking little bitch landed on me in the car and really thought I wouldn't kill him.. http://t.co/nOuHxhLsHA,0.38870068865088897,0,,,,
"My honky, my honky. My motherfucking honky.",0.38851754270890726,0,,,,
RT @4200Savage: Since a yungin bitch I been nat nigga,0.3879462210632817,0,,,,
I feel sorry fo niggas dat gtta make up shit to lie about. I would hate to have to think that fuckin much.#bitch,0.6153511545115188,0,,,,
"RT @MikeyBlackheart: ""I never talk to anybody!""

*has dinner with family*

""I hate everyone!""

*defends 45 people when I call them cunts*",0.38445073919943884,0,,,,
the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she'll call me. 40 mins. nothing.,0.38394098463067106,1,,,,
"RT @NabilAbuAmirah: @SteveWorks4You gave themselves, when the bakers took pay cuts that killed the Twinkie. Tell the fucking truth for once&#8230;",0.3836790898300623,0,,,,
I hate dumb bitches,0.3833408347272644,1,,,,
RT @NotoriousSulo: This dyke is grabbing a handful of imagination http://t.co/JfO4ECzmUl,0.6168433190800471,0,,,,
@kieffer_jason here let me say it more clearly since your retarded ass don't understand,0.38311286232914527,1,,,,
"RT @yungturd: miley cyrus, macklemore &amp; adam levine all got together n were like ""lets gets the most retarded fucking hair cuts ever""",0.38307161706818743,0,,,,
@salsteelo @VictorLeaChavez that nigga Vic acting like he yellow bone with 15k followers and can't answer a nigga phone,0.6169588129162727,0,,,,
Fuck that hoe.,0.3827515035545189,0,,,,
RT @whaddoyoumean: Too many bitches is shady,0.38270275035380846,0,,,,
N then the hoe sooooo ugly like bitch you ugly dog like dumb stupid ass ugly like &#128514;&#128514;&#128514;&#9996;&#65039;&#128129;&#128581;&#128076;&#128080;&#128080;,0.6173504368459272,0,,,,
Only white people use the word cunt. Todd really is taking over,0.6175388151590082,0,,,,
"@Tom_Morehart @cjc_is_alive @JoshuaTyl0r 9 of 15 BCS titles, $314 mil in revenue. It's great being in a redneck conference. And not in Ohio.",0.38232114456083327,0,,,,
"RT @Book_Krazy: I don't always get drunk and pass out but when I do, when did they start making colored duct tape?",0.382281566757982,0,,,,
RT @Anastacia_Cole: I like being Asian and all but it's a struggle having squinty eyes in every picture,0.38213651390134623,0,,,,
Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity.,0.38156858363752943,0,,,,
Translation for the slow he out saving hoes 1 by 1 RT @CiscoAllDay: Out here saving lives! &#128557;&#128514;&#128557;&#128514;,0.3814901954771578,0,,,,
&#8220;@Chhicoo: @VSamone stupid bitch!&#8221; http://t.co/K7MyvFlWFg,0.3813635350836788,0,,,,
stupid bitch,0.3813635350836788,0,,,,
Stupid bitch &#128545;,0.3813635350836788,0,,,,
"@kmdk83 @BeautifulMined
I hopes dis ain't cause he colored cause I knows he be actin all nigga like",0.6186437887100283,1,,,,
@Nien_Nunb what did you search? Gay redneck episode 1 play?,0.6187391269698266,1,,,,
my dad's a fuckin dick bitch i made your ass supper you're not allowed to come home mad,0.6187597483300918,0,,,,
FF has been consistently one of Marvel's worst properties. Ultimate FF was good; but the entire Ultimate universe is now in the trash.,0.3810449293733977,0,,,,
Holder&#8217;s Justice Department Isn&#8217;t Interested in the Facts in #Ferguson http://t.co/7vH4tyPMht These race hustling bitches are DISGRACEFUL.,0.3810298615633677,1,,,,
"Preparing to be called a ""nigger"" all night.. I mean play COD all night. #AdvancedWarfareDayZERO",0.6191164503697622,0,,,,
@ronniecaine no in the instrumental I'm not retarded -_-,0.38052029668156373,0,,,,
Shoot dat nigga n his shordy bitch,0.6197361700933137,0,,,,
@Barbod6FCB @_cblaze @ODDBEAST cracker jack shut the fuck up,0.6201238835872697,1,,,,
"@AngryWillHelms Genius, the politically correct term would be ""intellectually disabled."" It's highly offensive to use the word retarded.",0.37977107610322597,0,,,,
RT @LoveAmari_x: I would never be with someone that's afraid to tell niggas and bitches we're together. I look like a secret? Fuck outta h&#8230;,0.6205838799642979,0,,,,
"RT @roach_nigga: &#8220;@XiaoBiniiMessy: Can't believe I actually killed a cockroach.&#8221; smh you a bitch, that was probably ma nigga Eduardo",0.37938500364471694,0,,,,
@CBSThisMorning @NorahODonnell tx trash you know trouble w ACA is in GOP gov states but like @60 @LaraLogan_News you report lies anyway,0.3790887379581139,0,,,,
"Perhaps Ezra Miller is the first crack toward changing that, regardless of whether he identifies as queer over gay.",0.6209143538443666,0,,,,
@tina16_ that bitch gonna get a rug burn,0.37891578157755745,0,,,,
' August Alsina Deserved that &#1043323;&#1043323;&#1043358; My niggah .,0.37887881883842917,0,,,,
@babyspittle @Kimmyincali @MartiniShark @SenatorReid Still blaming Bush? Fucking retard,0.6211648522517871,0,,,,
If your main reason for disliking something is because it is popular there is a 100% chance you're a little stupid idiot bitch baby child.,0.37785040409574505,0,,,,
RT @ZOEPASSION Niggaz buying p***y....Niggaz buying p***y. + Don't start this hoe shit...,0.3773813241863166,0,,,,
"Sick of hearing AP kids bitch about their ""oh so poor"" 4.2 GPA. No one cares.",0.3771956932414142,0,,,,
"@StPaul_Brandon 
She colored not Lebanese",0.37691473272410186,0,,,,
"At the bar in downey wit my uncle, this niggah faded hopefully he doesnt get us into a fight lmao",0.37680781635153177,0,,,,
"RT @DanielMtz1997: 20 rts I'll go down there and say ""fuck er right in the pussy"" &#128514;&#128514;&#128514;&#128514;&#128514; http://t.co/RZFhAbWTSv",0.3761263618023611,0,,,,
stroking otha niggas hoe is my hobby,0.37567556447673706,0,,,,
"RT @iPrinceChance: Niggas gossip like bitches.. but yet they be the ""realest niggas"" tho? I don't understand..",0.375437547135126,0,,,,
RT @thecoreyholcomb: Every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w&#8230;,0.3750251528450124,0,,,,
"@KamalShaqi @Kevinnnnn_05 it's funny how this page quoted my tweet about the term ""camel jockey"" bc I AM a fucking Arab you dumbass &#128529;",0.625052325903606,0,,,,
RT @wojtata: @NoneShallPass97 fuck you up fucking skank ass cunt,0.6250647144287695,0,,,,
@mckinley719 bitch I will kill yo vibe,0.3745306846075344,0,,,,
RT @BeeMsPerfect: Why y'all ain't tell me young thug nails look better then mine ? lol fckin faggot,0.6261079765086015,0,,,,
"@jasonjwilde On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on.",0.37344909249979075,0,,,,
"RT @TooRacist: What type of eye make-up do redneck women use?

 NASCARA.",0.6282886720514009,0,,,,
Awwwwww they no Kaep ain't rape no bitch!!!!,0.371550765245228,0,,,,
My niggah,0.3707222441408297,0,,,,
This ma niggah @trigga_tre123 &#128076;,0.3707222441408297,0,,,,
"RT @SarahR_82: I had these cute little pet names for my ex, like ass monkey, douchetard &amp; butterball. I just dont know where that re ...",0.37063921390477494,0,,,,
#11 get to hit any bitch on campus he wants to,0.6297503668927198,0,,,,
"RT @carrielusch: You might be a liberal if you continue to trash America, claiming how horrible and evil it is, yet you refuse to leave",0.6299415770055341,0,,,,
ion trust these bitches and ion trust these niggas!!!,0.3682030672280917,0,,,,
I'm so mother fucken sexy. I have no time to be a retard.,0.36786761192799394,0,,,,
@SAMMI_boyden if we don't hang out until the concert smh ima kill a bitch,0.36771884716526665,0,,,,
Seen niccas come up ... I seen niccas fall,0.36733314955631086,0,,,,
@SteveStockmanTX @toddstarnes oh I see. Part of a giant govt take over eh. Stockboy you are a joke of a representative. #dumb teabagger,0.366986658834374,0,,,,
Phillip Rivers look like he almost wants to call dude a nigger for that bad play,0.6334723153701292,1,,,,
"Just once in my life I wanna see someone on family feud look at their family member and say ""That's a horrible answer! Are you retarded?"".",0.6337220323611445,0,,,,
"RT @ImSledgren: Looking thru my yearbook, I don't think I've done that since my graduation.This book got some hoe ass niggas in it I forgot&#8230;",0.3661259852914627,0,,,,
"If some one isn't an Anglo-Saxon Protestant, they have no right to be alive in the US. None at all, they are foreign filth.",0.36611014665410124,1,,,,
These hoes a smash on one of yo niggas and be very proud,0.6340939504132446,0,,,,
Niccas be hating on my nicca Jeezy ... #RealTalk,0.634094402357225,0,,,,
I hate a stuck up bitch. Likeeee stfu. You ain't shit special.,0.3653229085123021,0,,,,
"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint bout that Murder Game pussy nigga shut up ""&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;",0.36439442692801643,1,,,,
Fuck this hoe ass professor she looks like an extra from Halloween town.,0.3640677875712365,0,,,,
Going to California today for some analyzer training. Going into Dick Whitman mode. Wish I had a tan colored suit to wear for the flight.,0.3637862716874283,0,,,,
"Big Squawk: Q: when will DFL dump Ryan ""Uncle Tom"" Winkler? 
} Not going to happen Berg
Bleat on.
#mngop proud #stribpol #mnleg",0.363754593952058,0,,,,
"@On_Point_Prg @WendyDavisTexas @GregAbbott_TX boy talk about a,special kind of stupid far left is a under statement down retarded",0.36317220142136475,0,,,,
@pablofunes_ Oh totes girl. I'm also blasting Mayday and wearing an oversized hoodie. Get at me queer,0.3628773353485241,0,,,,
RT @Durags4Eva: Bulls still not winning the title with this bland ass offense. Pau still a pussy. No darkskin niggas in the starting line u&#8230;,0.36261374125231566,0,,,,
@yooperslayer better off banning teabaggers and their anti American supporters,0.6374799634845586,0,,,,
@_EB_Games @BigBBrown Fuck all you hoes. lol,0.36228389400248967,0,,,,
"Nile... RT @JosephBananas I'm really sad that I don't have enough friends to ever be called ""a pack of niggers"" with. That's my fuckin dream",0.6377401192952826,0,,,,
RT @NFL_Memes: Buckwheat and Porky http://t.co/bo96nelS2P,0.3620029954417082,0,,,,
RT @KingLekan90210: I forgive all u hoes/girls,0.3620029954417082,0,,,,
"Oh well, you lil stupid ass bitch I don't fuck with Youuuuuu RT @HoldMyPurseGirl: Idfwu is a bitter ass song and only fuck niggas like it.",0.6379981770724008,0,,,,
RT @cotydankh: don't make me pull out the pokeflute hoe http://t.co/yFN3PdMdy1,0.361973432564065,0,,,,
"RT @Chaaaauncey: Top 5 Cartoon bitches id fuck
1. Shego
2. Dexters mom
3. Lola bunny
4. Jessica rabbit
5. Timmy turner's mom",0.3612941110080271,0,,,,
@pufntrees the bitch ass nigga I just called a bitch,0.36116181496569016,0,,,,
@vj44 umm how about they are at home raising kids? You are retarded.,0.36056135691224417,0,,,,
Got damn the Lakers trash....,0.3603630684956015,0,,,,
"@Druggzz_ Its gonna bring it down though unless its turning into a welt already, like a bubble wit pussy. Gotta pop it an it'll be gone",0.36028465141582316,0,,,,
&#8220;@Leelucas_: @100046729 fuck you ugly lol show them teeth&#8221;&#128514;&#128514;&#128514;&#128128;&#128128;&#128128; bitch fuck u,0.6397282802526424,0,,,,
dat mean u ugly hoe if only getting fuck doggie style &#128553;&#128553;&#128514; #plies hot nigga http://t.co/VsOqnUoh5V,0.6397382018175409,0,,,,
RT @tiaramescudi: I hate when bitter bitches try to take away someone's happiness.,0.36017018056601197,0,,,,
@_tee13 @SoftestMuffin @TorahBlaze u 2 lost puppies dont know shit. Leave them niggers alone u can learn something besides how they like,0.6400077372528686,0,,,,
"My name is Bryanna you can find me at @1bree_bree, I'm the baddest bitch you'll meet, because everybody wants to be me&#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;",0.359626236743328,0,,,,
"So let's see what you look like in the AM without the 10 filters and colored contact lenses, your followers are dying to know 

@uberfoxy",0.3592365383254057,0,,,,
@KuntIMKeesh lmao...nigga talking like he bag bitches,0.3591214795775111,0,,,,
"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @KingL",0.3588220347480315,0,,,,
It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.,0.358664973243412,0,,,,
S/O to flowing wells varsity soccer tomorrow yall are playing ironwood Kick their asses. I'm pretty sure this fag is playing @SamJAlexander,0.3579439449458267,0,,,,
What is up my twitta niccas!,0.35770928850715095,0,,,,
"When niggas wanna cheat they start an argument with their girl... ""bitch i told you i hate ketchup on my hotdogs, fuck this im out""",0.35710601129047564,0,,,,
"""if she can suck your dick with a dip in, she's not only a keeper but a true redneck woman."" - Kim's Dad.",0.6432351808732373,0,,,,
Smfh RT @pufntrees: @quanb24 trash..slow as fuck..cant even get a nike release on that,0.3567454592592187,0,,,,
LOL there's a talking monkey live on the internet! Will wonders never cease?,0.3562232881397982,0,,,,
RT @Spartacunt: I should get a job at the USPS customer service number since the only requirement is being a total cunt.,0.35584006098621246,0,,,,
@AustinZ18 &#128514;&#128514;&#128514;&#128514;&#128514; i can not wait to see this fucking cunt. Her ass is mine.&#128548;&#128548;&#128548;&#128548;,0.6445109647168206,0,,,,
The two ringless fags RT @EverybodyHatesX: Barkley &amp; Reggie were talking nonsense the entire game,0.6446130409062667,0,,,,
Wish they'd teach Tracee. RT @kanYeBreast: all chihuahuas do that squinty eye shit. I think it's hilarious.,0.3552475162646574,0,,,,
Fuck these hoes im gone &#9996;&#65039;,0.355147411741816,0,,,,
"95% of the truly talented people i've come across are retarded professionally. 95% of the awful, untalented people are on point and polite..",0.3551094419757108,0,,,,
Kinda RT @Peachpapayya: U mad friend?? RT @viaNAWF: Fat fucking funky nasty ass hoes,0.6450499980253745,0,,,,
"But you.. Nvm @BJayBlast: I don't see why men disrespect women by calling them offensive names like ""bitch"", ""hoe"", ""slut"", or ""female"". Smh",0.3545681561366655,0,,,,
Stop trying to be down honky http://t.co/0MALBNDkn9,0.6454411006592664,0,,,,
RT @KoolQueef: I gave up calling my wife a nigger during sex for lent.,0.6458060649643859,0,,,,
"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",0.3539670565074242,0,,,,
"Any man even considering plastic surgery is gay gay gay imagine ya boy say ""I'd get more hoes then u after I get these new lips"" &#128514;&#128514;&#128514;",0.6461657648848375,0,,,,
@aschops absolutely agree with that statement. It's just so amusing how angry it makes all these teabagger scumbags. That alone is worth it.,0.35365472100688927,0,,,,
@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag,0.6468244458459482,1,,,,
If the servers for black ops 2 acts gay today this is my bitch fo the nite http://t.co/8rbDhEIa,0.3530892143074794,0,,,,
